product_id,store_id,stock_level,last_updated,supplier_id
PROD1072,STORE137,380,2025-07-06,SUP250
PROD1055,STORE118,299,2023-05-13,SUP156
PROD1178,STORE186,176,2024-09-01,SUP177
PROD1024,STORE106,453,2025-07-22,SUP282
PROD1179,STORE122,59,2023-08-26,SUP104
PROD1384,STORE155,349,2024-01-01,SUP162
PROD1063,STORE138,196,2024-04-25,SUP213
PROD1366,STORE178,254,2024-09-06,SUP244
PROD1051,STORE177,315,2024-07-16,SUP130
PROD1214,STORE162,295,2024-04-03,SUP170
PROD1404,STORE182,140,2023-12-27,SUP299
PROD1473,STORE158,448,2024-04-07,SUP207
PROD1484,STORE126,280,2024-01-16,SUP136
PROD1461,STORE150,347,2023-05-24,SUP187
PROD1105,STORE148,404,2024-11-05,SUP178
PROD1119,STORE146,107,2023-10-19,SUP218
PROD1475,STORE127,119,2023-08-29,SUP180
PROD1138,STORE106,373,2024-01-16,SUP195
PROD1340,STORE144,358,2024-05-31,SUP205
PROD1116,STORE127,310,2025-03-03,SUP281
PROD1113,STORE110,486,2023-01-13,SUP153
PROD1467,STORE163,274,2024-10-18,SUP220
PROD1447,STORE101,427,2025-05-31,SUP210
PROD1085,STORE144,399,2024-04-27,SUP234
PROD1285,STORE182,210,2023-08-10,SUP187
PROD1054,STORE196,15,2023-06-26,SUP127
PROD1151,STORE176,498,2024-09-23,SUP205
PROD1064,STORE137,290,2024-02-18,SUP153
PROD1376,STORE159,448,2023-04-11,SUP244
PROD1218,STORE152,277,2024-12-15,SUP262
PROD1012,STORE127,134,2025-07-09,SUP281
PROD1131,STORE161,100,2024-07-09,SUP241
PROD1377,STORE101,63,2023-02-09,SUP285
PROD1434,STORE129,77,2024-09-09,SUP102
PROD1292,STORE159,411,2025-03-31,SUP122
PROD1123,STORE156,445,2025-04-22,SUP186
PROD1025,STORE151,296,2023-03-19,SUP269
PROD1072,STORE122,368,2023-04-15,SUP256
PROD1371,STORE173,3,2023-10-20,SUP268
PROD1332,STORE158,6,2025-07-23,SUP293
PROD1397,STORE161,300,2023-12-16,SUP283
PROD1468,STORE108,231,2024-07-22,SUP102
PROD1183,STORE140,82,2023-12-24,SUP140
PROD1177,STORE154,456,2024-07-05,SUP122
PROD1458,STORE195,75,2023-03-25,SUP256
PROD1485,STORE167,98,2024-02-22,SUP282
PROD1342,STORE115,451,2023-04-07,SUP144
PROD1421,STORE174,5,2024-09-29,SUP151
PROD1141,STORE172,320,2023-06-20,SUP280
PROD1316,STORE123,236,2025-06-15,SUP268
PROD1470,STORE115,342,2024-07-17,SUP108
PROD1370,STORE182,302,2025-06-12,SUP170
PROD1111,STORE178,151,2024-05-22,SUP103
PROD1368,STORE102,241,2023-10-03,SUP168
PROD1347,STORE106,459,2023-08-01,SUP125
PROD1424,STORE171,355,2024-11-02,SUP275
PROD1277,STORE197,461,2024-01-19,SUP289
PROD1192,STORE175,373,2025-07-10,SUP108
PROD1242,STORE156,232,2024-09-19,SUP282
PROD1253,STORE107,267,2025-01-29,SUP166
PROD1283,STORE166,18,2023-05-06,SUP131
PROD1166,STORE169,399,2025-05-25,SUP182
PROD1201,STORE156,316,2024-08-03,SUP275
PROD1084,STORE156,19,2024-03-23,SUP244
PROD1234,STORE119,226,2023-02-05,SUP249
PROD1094,STORE104,301,2025-04-05,SUP151
PROD1415,STORE143,341,2025-05-20,SUP266
PROD1010,STORE188,494,2023-04-25,SUP116
PROD1053,STORE164,419,2024-04-02,SUP297
PROD1152,STORE181,421,2024-12-18,SUP234
PROD1438,STORE149,260,2024-12-26,SUP263
PROD1060,STORE157,358,2024-09-01,SUP208
PROD1038,STORE180,90,2024-05-22,SUP132
PROD1295,STORE137,480,2024-10-03,SUP143
PROD1413,STORE105,436,2025-02-21,SUP160
PROD1032,STORE187,122,2025-03-19,SUP237
PROD1098,STORE130,147,2023-06-22,SUP222
PROD1108,STORE168,295,2024-03-06,SUP221
PROD1203,STORE161,67,2023-04-05,SUP177
PROD1169,STORE151,490,2023-10-03,SUP259
PROD1445,STORE136,10,2024-09-05,SUP119
PROD1195,STORE112,51,2023-10-28,SUP230
PROD1104,STORE165,16,2023-01-18,SUP179
PROD1152,STORE173,255,2023-06-19,SUP203
PROD1108,STORE106,380,2023-12-07,SUP257
PROD1311,STORE133,117,2024-12-23,SUP164
PROD1228,STORE192,228,2024-07-09,SUP121
PROD1320,STORE104,92,2025-02-23,SUP276
PROD1132,STORE120,171,2023-12-09,SUP161
PROD1162,STORE155,355,2023-10-07,SUP292
PROD1039,STORE185,272,2024-08-12,SUP187
PROD1460,STORE172,391,2024-05-16,SUP196
PROD1043,STORE162,92,2023-07-22,SUP179
PROD1334,STORE117,130,2024-09-11,SUP167
PROD1248,STORE160,248,2024-04-04,SUP100
PROD1069,STORE145,499,2024-08-05,SUP121
PROD1293,STORE176,372,2023-07-21,SUP258
PROD1201,STORE150,29,2024-05-26,SUP125
PROD1237,STORE158,163,2023-03-14,SUP289
PROD1422,STORE188,261,2023-03-17,SUP202
PROD1258,STORE146,361,2023-10-14,SUP107
PROD1001,STORE110,418,2023-09-08,SUP295
PROD1479,STORE172,398,2025-02-09,SUP149
PROD1238,STORE168,328,2025-01-01,SUP272
PROD1332,STORE146,362,2025-03-23,SUP122
PROD1339,STORE139,317,2024-05-07,SUP206
PROD1421,STORE197,26,2025-03-27,SUP125
PROD1284,STORE164,212,2023-12-22,SUP251
PROD1103,STORE100,295,2023-09-13,SUP197
PROD1179,STORE152,463,2023-04-06,SUP129
PROD1227,STORE120,342,2025-06-11,SUP224
PROD1191,STORE138,255,2024-09-17,SUP266
PROD1145,STORE115,57,2023-11-30,SUP175
PROD1287,STORE103,481,2024-05-07,SUP201
PROD1308,STORE195,59,2025-03-28,SUP298
PROD1322,STORE183,58,2023-05-21,SUP274
PROD1013,STORE100,301,2023-12-10,SUP183
PROD1129,STORE157,343,2024-06-30,SUP276
PROD1263,STORE163,402,2024-11-05,SUP291
PROD1435,STORE158,222,2024-07-31,SUP157
PROD1216,STORE183,300,2023-07-15,SUP272
PROD1446,STORE170,214,2024-05-21,SUP230
PROD1490,STORE156,11,2023-05-23,SUP180
PROD1024,STORE115,161,2023-12-14,SUP188
PROD1141,STORE184,256,2023-08-07,SUP273
PROD1290,STORE150,378,2024-10-15,SUP282
PROD1493,STORE178,123,2023-04-23,SUP139
PROD1163,STORE143,276,2023-08-07,SUP144
PROD1367,STORE138,76,2024-01-23,SUP247
PROD1131,STORE167,323,2024-04-12,SUP124
PROD1239,STORE137,14,2025-07-03,SUP274
PROD1442,STORE129,290,2023-05-30,SUP264
PROD1274,STORE115,234,2024-04-28,SUP225
PROD1406,STORE182,222,2023-09-24,SUP267
PROD1264,STORE191,270,2024-12-17,SUP283
PROD1108,STORE155,137,2023-01-11,SUP152
PROD1145,STORE173,172,2023-01-30,SUP186
PROD1365,STORE146,264,2023-07-30,SUP185
PROD1477,STORE189,324,2025-07-16,SUP181
PROD1107,STORE122,361,2023-05-25,SUP134
PROD1296,STORE115,311,2023-09-07,SUP134
PROD1300,STORE146,69,2025-02-27,SUP135
PROD1237,STORE172,319,2024-09-20,SUP107
PROD1357,STORE154,303,2023-11-30,SUP207
PROD1384,STORE170,197,2024-11-09,SUP206
PROD1392,STORE151,192,2023-08-26,SUP201
PROD1324,STORE161,276,2025-05-09,SUP151
PROD1470,STORE184,465,2023-07-15,SUP246
PROD1114,STORE170,482,2024-10-17,SUP241
PROD1014,STORE167,310,2024-03-30,SUP230
PROD1123,STORE163,30,2023-10-25,SUP139
PROD1338,STORE106,242,2024-04-30,SUP204
PROD1485,STORE137,311,2024-05-27,SUP275
PROD1364,STORE153,299,2025-02-18,SUP280
PROD1064,STORE185,450,2024-03-04,SUP213
PROD1202,STORE126,264,2023-09-02,SUP128
PROD1114,STORE154,410,2025-06-27,SUP211
PROD1261,STORE128,397,2025-07-04,SUP201
PROD1005,STORE129,96,2023-11-09,SUP281
PROD1093,STORE163,131,2023-08-31,SUP163
PROD1350,STORE151,205,2025-06-09,SUP202
PROD1232,STORE188,490,2024-01-20,SUP214
PROD1394,STORE172,69,2023-03-26,SUP210
PROD1142,STORE108,3,2023-06-12,SUP188
PROD1197,STORE199,467,2025-03-05,SUP140
PROD1227,STORE181,133,2023-03-13,SUP213
PROD1027,STORE106,215,2025-05-29,SUP190
PROD1383,STORE110,358,2024-02-02,SUP263
PROD1181,STORE129,9,2023-12-17,SUP280
PROD1449,STORE150,443,2023-03-24,SUP218
PROD1068,STORE135,483,2025-04-07,SUP218
PROD1052,STORE138,404,2023-01-09,SUP160
PROD1229,STORE148,146,2024-12-14,SUP115
PROD1416,STORE129,87,2023-02-01,SUP263
PROD1435,STORE145,460,2025-05-14,SUP236
PROD1150,STORE136,130,2023-05-24,SUP271
PROD1426,STORE178,13,2025-02-08,SUP179
PROD1191,STORE113,329,2025-05-16,SUP183
PROD1128,STORE107,128,2024-01-25,SUP166
PROD1454,STORE128,273,2023-10-23,SUP209
PROD1121,STORE183,188,2024-03-06,SUP260
PROD1056,STORE195,146,2025-04-07,SUP246
PROD1135,STORE126,450,2023-07-20,SUP296
PROD1498,STORE178,131,2024-06-08,SUP117
PROD1115,STORE173,0,2024-04-04,SUP211
PROD1095,STORE123,215,2023-04-21,SUP150
PROD1080,STORE145,143,2023-04-04,SUP211
PROD1036,STORE169,385,2025-05-10,SUP249
PROD1058,STORE110,349,2024-10-18,SUP195
PROD1476,STORE132,427,2024-07-05,SUP165
PROD1329,STORE177,41,2023-06-16,SUP100
PROD1274,STORE129,212,2023-04-29,SUP114
PROD1107,STORE154,303,2024-01-02,SUP234
PROD1157,STORE170,494,2023-09-07,SUP266
PROD1298,STORE166,235,2024-08-02,SUP198
PROD1083,STORE197,21,2024-10-04,SUP116
PROD1156,STORE189,388,2023-11-10,SUP157
PROD1316,STORE168,173,2025-06-21,SUP110
PROD1341,STORE164,164,2023-12-27,SUP185
PROD1241,STORE145,28,2023-07-19,SUP240
PROD1089,STORE118,157,2024-11-23,SUP274
PROD1152,STORE119,320,2023-02-09,SUP146
PROD1469,STORE125,314,2024-02-04,SUP180
PROD1046,STORE110,398,2023-06-23,SUP129
PROD1336,STORE175,411,2025-02-13,SUP226
PROD1423,STORE146,274,2023-10-17,SUP256
PROD1197,STORE150,200,2024-04-12,SUP217
PROD1071,STORE145,71,2024-12-10,SUP269
PROD1214,STORE131,407,2023-06-16,SUP217
PROD1461,STORE181,64,2024-03-03,SUP153
PROD1134,STORE139,83,2024-10-04,SUP121
PROD1183,STORE101,149,2023-09-27,SUP179
PROD1160,STORE175,499,2023-03-28,SUP176
PROD1297,STORE137,376,2024-09-06,SUP284
PROD1276,STORE123,106,2024-08-10,SUP145
PROD1009,STORE157,392,2023-10-28,SUP203
PROD1337,STORE192,323,2023-05-11,SUP259
PROD1283,STORE139,347,2023-05-13,SUP104
PROD1262,STORE141,302,2025-05-10,SUP181
PROD1150,STORE122,285,2023-06-23,SUP276
PROD1153,STORE164,220,2025-04-07,SUP158
PROD1215,STORE160,309,2024-01-30,SUP271
PROD1265,STORE108,109,2023-02-15,SUP137
PROD1151,STORE183,230,2024-03-07,SUP130
PROD1303,STORE103,265,2023-11-13,SUP125
PROD1453,STORE140,306,2024-08-18,SUP260
PROD1457,STORE133,451,2025-07-09,SUP145
PROD1328,STORE161,277,2025-02-11,SUP244
PROD1291,STORE131,29,2023-04-08,SUP144
PROD1112,STORE115,41,2024-02-17,SUP163
PROD1492,STORE172,349,2023-11-19,SUP177
PROD1089,STORE172,310,2024-07-09,SUP125
PROD1299,STORE136,255,2024-06-24,SUP286
PROD1428,STORE188,144,2025-03-28,SUP206
PROD1225,STORE114,160,2023-01-27,SUP298
PROD1454,STORE115,99,2023-10-23,SUP249
PROD1459,STORE104,203,2023-07-07,SUP180
PROD1486,STORE178,74,2023-02-05,SUP155
PROD1043,STORE132,415,2025-03-06,SUP125
PROD1353,STORE177,247,2024-06-05,SUP289
PROD1124,STORE122,244,2023-01-16,SUP145
PROD1409,STORE115,271,2024-07-27,SUP280
PROD1126,STORE198,442,2025-03-09,SUP177
PROD1046,STORE138,212,2023-12-23,SUP194
PROD1062,STORE155,181,2023-10-27,SUP234
PROD1493,STORE140,396,2024-08-06,SUP241
PROD1215,STORE158,56,2024-05-21,SUP146
PROD1119,STORE195,397,2024-05-07,SUP140
PROD1465,STORE126,320,2023-01-23,SUP175
PROD1185,STORE102,162,2023-03-22,SUP146
PROD1252,STORE167,56,2024-05-27,SUP180
PROD1019,STORE146,496,2025-07-19,SUP113
PROD1457,STORE190,372,2023-10-26,SUP126
PROD1422,STORE115,331,2025-03-29,SUP142
PROD1257,STORE160,62,2024-07-12,SUP252
PROD1312,STORE139,174,2024-09-30,SUP261
PROD1351,STORE173,425,2024-08-18,SUP150
PROD1229,STORE163,220,2023-02-22,SUP132
PROD1419,STORE153,345,2023-10-15,SUP199
PROD1168,STORE136,171,2024-05-16,SUP187
PROD1432,STORE132,321,2024-03-27,SUP107
PROD1155,STORE124,137,2023-06-24,SUP198
PROD1408,STORE140,252,2025-05-29,SUP292
PROD1086,STORE157,427,2025-01-04,SUP260
PROD1081,STORE146,150,2023-09-11,SUP119
PROD1195,STORE192,433,2023-01-14,SUP272
PROD1321,STORE192,360,2024-05-25,SUP241
PROD1184,STORE190,75,2025-05-23,SUP115
PROD1391,STORE115,391,2025-04-11,SUP124
PROD1260,STORE183,71,2025-04-22,SUP178
PROD1260,STORE120,368,2023-02-18,SUP285
PROD1465,STORE116,287,2025-03-21,SUP170
PROD1000,STORE148,151,2023-12-18,SUP224
PROD1299,STORE130,381,2024-11-06,SUP151
PROD1347,STORE173,417,2024-03-31,SUP198
PROD1485,STORE188,259,2023-06-08,SUP182
PROD1023,STORE136,92,2023-05-01,SUP175
PROD1023,STORE118,131,2023-04-15,SUP267
PROD1348,STORE181,487,2025-05-04,SUP252
PROD1349,STORE116,10,2023-07-02,SUP169
PROD1050,STORE190,362,2025-04-19,SUP221
PROD1115,STORE170,54,2025-07-20,SUP258
PROD1414,STORE123,419,2025-07-22,SUP191
PROD1059,STORE185,230,2024-10-02,SUP247
PROD1285,STORE164,68,2024-03-01,SUP137
PROD1226,STORE124,125,2023-05-22,SUP149
PROD1179,STORE131,31,2025-07-11,SUP128
PROD1370,STORE195,403,2023-02-23,SUP242
PROD1080,STORE146,120,2024-02-24,SUP235
PROD1485,STORE143,455,2025-07-06,SUP121
PROD1127,STORE161,463,2024-02-24,SUP103
PROD1143,STORE171,308,2023-09-11,SUP144
PROD1076,STORE122,344,2024-10-18,SUP123
PROD1325,STORE174,271,2023-06-20,SUP249
PROD1204,STORE123,138,2024-01-08,SUP264
PROD1487,STORE101,214,2023-07-07,SUP131
PROD1239,STORE124,71,2025-07-06,SUP118
PROD1067,STORE178,272,2023-03-26,SUP253
PROD1414,STORE198,174,2024-10-11,SUP175
PROD1184,STORE107,111,2023-03-05,SUP229
PROD1115,STORE193,147,2023-05-14,SUP277
PROD1186,STORE189,420,2024-09-05,SUP258
PROD1493,STORE192,406,2023-05-28,SUP260
PROD1066,STORE149,189,2024-09-05,SUP207
PROD1440,STORE102,247,2023-10-27,SUP280
PROD1278,STORE116,205,2023-08-24,SUP160
PROD1127,STORE160,72,2024-07-13,SUP180
PROD1103,STORE174,81,2025-03-02,SUP111
PROD1253,STORE195,83,2023-07-11,SUP102
PROD1108,STORE162,405,2025-02-27,SUP114
PROD1478,STORE171,459,2023-09-15,SUP119
PROD1463,STORE103,331,2023-07-12,SUP265
PROD1133,STORE196,376,2023-01-06,SUP192
PROD1081,STORE118,344,2023-01-03,SUP271
PROD1037,STORE178,134,2024-03-14,SUP286
PROD1202,STORE110,172,2023-04-20,SUP238
PROD1210,STORE152,146,2024-08-05,SUP196
PROD1250,STORE150,155,2024-07-02,SUP203
PROD1492,STORE118,57,2023-12-14,SUP128
PROD1041,STORE117,392,2023-07-28,SUP213
PROD1012,STORE194,190,2023-07-30,SUP209
PROD1339,STORE184,457,2023-03-03,SUP292
PROD1030,STORE137,124,2024-07-15,SUP259
PROD1436,STORE173,258,2023-01-23,SUP121
PROD1173,STORE198,481,2023-10-16,SUP197
PROD1098,STORE155,349,2024-10-13,SUP126
PROD1336,STORE146,222,2024-12-28,SUP170
PROD1499,STORE148,293,2023-05-07,SUP241
PROD1388,STORE183,303,2023-11-29,SUP278
PROD1242,STORE101,482,2024-08-10,SUP129
PROD1258,STORE195,281,2023-12-31,SUP152
PROD1457,STORE145,471,2023-04-06,SUP111
PROD1468,STORE141,307,2025-03-25,SUP181
PROD1380,STORE152,143,2023-07-24,SUP254
PROD1146,STORE119,462,2023-11-30,SUP169
PROD1127,STORE191,295,2025-04-23,SUP252
PROD1253,STORE173,400,2025-04-03,SUP187
PROD1276,STORE135,124,2024-08-13,SUP292
PROD1448,STORE132,374,2024-06-03,SUP145
PROD1491,STORE195,359,2025-07-15,SUP177
PROD1431,STORE126,38,2023-09-08,SUP115
PROD1019,STORE163,185,2023-09-17,SUP236
PROD1436,STORE182,367,2023-10-09,SUP222
PROD1238,STORE124,254,2025-04-14,SUP203
PROD1297,STORE110,261,2023-11-17,SUP212
PROD1108,STORE183,306,2024-12-27,SUP107
PROD1414,STORE190,149,2024-04-21,SUP276
PROD1039,STORE118,176,2023-01-12,SUP125
PROD1076,STORE156,199,2024-07-30,SUP191
PROD1147,STORE106,306,2024-07-12,SUP280
PROD1456,STORE126,149,2023-10-27,SUP154
PROD1086,STORE125,337,2024-01-13,SUP250
PROD1097,STORE157,154,2023-12-26,SUP172
PROD1445,STORE188,63,2025-04-02,SUP258
PROD1230,STORE104,268,2025-05-03,SUP207
PROD1022,STORE155,195,2024-07-28,SUP137
PROD1477,STORE134,77,2023-09-07,SUP131
PROD1344,STORE120,70,2023-02-19,SUP135
PROD1204,STORE115,400,2025-02-22,SUP171
PROD1350,STORE118,298,2024-02-29,SUP221
PROD1297,STORE190,482,2025-05-06,SUP106
PROD1110,STORE114,409,2025-07-27,SUP115
PROD1349,STORE186,161,2024-12-05,SUP134
PROD1382,STORE176,206,2025-01-08,SUP269
PROD1134,STORE154,37,2024-11-08,SUP100
PROD1070,STORE161,293,2024-07-31,SUP148
PROD1386,STORE166,415,2023-02-24,SUP118
PROD1131,STORE158,199,2023-05-09,SUP229
PROD1155,STORE175,9,2023-10-28,SUP140
PROD1319,STORE140,373,2025-07-18,SUP129
PROD1470,STORE184,400,2025-02-08,SUP187
PROD1449,STORE152,405,2024-09-28,SUP251
PROD1002,STORE199,308,2024-05-06,SUP197
PROD1414,STORE165,314,2025-01-25,SUP279
PROD1150,STORE169,312,2023-01-12,SUP233
PROD1234,STORE114,40,2025-03-15,SUP297
PROD1400,STORE166,338,2023-11-11,SUP276
PROD1256,STORE151,146,2024-07-09,SUP136
PROD1365,STORE118,165,2023-03-20,SUP230
PROD1315,STORE154,171,2023-04-30,SUP125
PROD1121,STORE165,111,2023-08-30,SUP138
PROD1310,STORE173,292,2024-05-20,SUP126
PROD1394,STORE150,264,2023-02-21,SUP277
PROD1358,STORE197,104,2023-02-18,SUP155
PROD1204,STORE107,11,2024-09-22,SUP240
PROD1232,STORE162,96,2024-01-21,SUP224
PROD1494,STORE168,274,2023-07-14,SUP124
PROD1206,STORE140,243,2023-11-18,SUP285
PROD1220,STORE169,20,2024-03-04,SUP148
PROD1246,STORE108,432,2024-05-14,SUP163
PROD1294,STORE179,274,2024-01-21,SUP273
PROD1428,STORE136,59,2024-11-02,SUP111
PROD1487,STORE117,156,2025-05-03,SUP196
PROD1203,STORE178,363,2023-05-08,SUP189
PROD1002,STORE159,333,2024-04-04,SUP247
PROD1394,STORE134,371,2023-05-25,SUP131
PROD1107,STORE117,80,2024-07-27,SUP223
PROD1223,STORE153,276,2025-05-25,SUP289
PROD1489,STORE139,100,2024-07-22,SUP111
PROD1281,STORE141,301,2024-06-29,SUP279
PROD1478,STORE178,248,2023-04-18,SUP284
PROD1388,STORE118,381,2023-01-31,SUP124
PROD1023,STORE167,189,2024-07-08,SUP131
PROD1052,STORE174,126,2023-10-06,SUP279
PROD1197,STORE172,263,2024-10-06,SUP289
PROD1151,STORE179,465,2023-01-27,SUP270
PROD1313,STORE162,128,2024-05-18,SUP121
PROD1204,STORE197,18,2025-01-28,SUP177
PROD1219,STORE161,408,2023-04-09,SUP132
PROD1037,STORE153,182,2024-01-03,SUP296
PROD1286,STORE127,12,2023-04-11,SUP229
PROD1215,STORE134,110,2025-07-14,SUP297
PROD1064,STORE152,388,2024-11-28,SUP140
PROD1380,STORE144,285,2023-05-10,SUP157
PROD1495,STORE174,143,2023-02-28,SUP192
PROD1099,STORE156,35,2023-07-31,SUP270
PROD1413,STORE152,186,2023-02-07,SUP204
PROD1259,STORE179,391,2025-06-21,SUP111
PROD1228,STORE183,379,2023-07-01,SUP180
PROD1281,STORE112,380,2023-03-13,SUP275
PROD1219,STORE186,197,2024-07-28,SUP129
PROD1448,STORE162,303,2024-04-25,SUP111
PROD1428,STORE196,428,2024-08-16,SUP182
PROD1048,STORE193,186,2024-11-19,SUP106
PROD1223,STORE100,120,2024-12-21,SUP267
PROD1308,STORE144,255,2024-02-17,SUP191
PROD1405,STORE115,261,2024-04-12,SUP170
PROD1378,STORE180,151,2025-04-07,SUP277
PROD1467,STORE118,378,2023-07-09,SUP241
PROD1358,STORE104,336,2023-11-29,SUP176
PROD1269,STORE110,349,2024-06-03,SUP282
PROD1136,STORE172,193,2024-08-08,SUP283
PROD1097,STORE147,74,2023-07-29,SUP122
PROD1249,STORE174,3,2024-10-14,SUP223
PROD1424,STORE122,218,2024-08-06,SUP266
PROD1387,STORE135,18,2024-08-05,SUP147
PROD1030,STORE108,360,2023-08-04,SUP129
PROD1333,STORE122,37,2024-03-26,SUP201
PROD1479,STORE112,395,2025-06-22,SUP281
PROD1125,STORE131,416,2024-03-29,SUP257
PROD1148,STORE151,104,2025-06-12,SUP287
PROD1391,STORE143,388,2025-02-25,SUP102
PROD1410,STORE105,366,2024-06-23,SUP256
PROD1430,STORE179,167,2023-07-28,SUP157
PROD1119,STORE123,285,2025-07-27,SUP253
PROD1209,STORE126,58,2023-01-16,SUP106
PROD1460,STORE149,396,2023-01-06,SUP247
PROD1414,STORE151,324,2025-05-14,SUP184
PROD1192,STORE142,95,2024-11-20,SUP105
PROD1398,STORE110,315,2024-07-29,SUP104
PROD1256,STORE180,452,2025-03-20,SUP219
PROD1273,STORE173,382,2025-03-26,SUP289
PROD1139,STORE121,476,2024-10-05,SUP283
PROD1065,STORE134,461,2025-03-07,SUP146
PROD1426,STORE133,58,2023-01-28,SUP116
PROD1160,STORE146,130,2023-09-02,SUP273
PROD1197,STORE144,232,2024-01-25,SUP240
PROD1039,STORE177,194,2023-01-21,SUP163
PROD1067,STORE159,471,2025-03-17,SUP296
PROD1344,STORE125,72,2024-12-17,SUP194
PROD1337,STORE130,261,2025-01-21,SUP257
PROD1119,STORE178,214,2023-05-09,SUP197
PROD1016,STORE135,19,2023-02-03,SUP215
PROD1240,STORE143,219,2024-12-26,SUP260
PROD1017,STORE191,215,2023-07-09,SUP167
PROD1419,STORE140,320,2023-10-25,SUP170
PROD1281,STORE101,103,2025-01-07,SUP120
PROD1315,STORE156,197,2024-01-08,SUP210
PROD1028,STORE145,375,2025-06-25,SUP133
PROD1203,STORE130,399,2025-06-08,SUP236
PROD1163,STORE160,127,2023-08-28,SUP267
PROD1366,STORE187,493,2023-02-28,SUP249
PROD1432,STORE106,419,2024-05-09,SUP105
PROD1002,STORE102,181,2023-12-11,SUP126
PROD1013,STORE102,242,2025-03-10,SUP133
PROD1260,STORE118,97,2024-04-18,SUP292
PROD1303,STORE130,137,2024-08-04,SUP228
PROD1323,STORE141,491,2024-09-26,SUP179
PROD1093,STORE142,88,2025-05-09,SUP139
PROD1319,STORE130,38,2023-09-01,SUP250
PROD1228,STORE141,373,2024-06-07,SUP170
PROD1010,STORE142,227,2025-01-12,SUP164
PROD1496,STORE125,394,2025-06-16,SUP254
PROD1234,STORE133,460,2023-12-05,SUP173
PROD1079,STORE150,118,2023-11-19,SUP150
PROD1210,STORE146,331,2023-10-05,SUP246
PROD1012,STORE113,133,2024-01-04,SUP181
PROD1182,STORE177,433,2023-05-28,SUP188
PROD1164,STORE196,261,2024-08-24,SUP173
PROD1411,STORE123,178,2023-04-12,SUP121
PROD1232,STORE178,287,2023-01-17,SUP170
PROD1006,STORE162,487,2024-03-25,SUP171
PROD1370,STORE195,356,2023-02-19,SUP265
PROD1272,STORE166,427,2023-12-03,SUP130
PROD1405,STORE174,216,2025-01-21,SUP261
PROD1060,STORE127,360,2023-05-04,SUP279
PROD1495,STORE160,20,2024-11-12,SUP250
PROD1480,STORE195,117,2023-07-31,SUP203
PROD1258,STORE107,157,2023-05-12,SUP288
PROD1457,STORE199,12,2023-07-07,SUP296
PROD1317,STORE187,70,2024-09-09,SUP153
PROD1041,STORE160,231,2024-08-12,SUP153
PROD1438,STORE199,107,2025-02-07,SUP281
PROD1495,STORE194,379,2023-04-08,SUP114
PROD1315,STORE181,445,2024-07-17,SUP116
PROD1072,STORE157,54,2023-04-30,SUP138
PROD1205,STORE182,49,2025-03-12,SUP243
PROD1374,STORE108,68,2023-12-31,SUP102
PROD1441,STORE146,65,2023-10-19,SUP199
PROD1107,STORE130,318,2023-05-22,SUP250
PROD1416,STORE122,475,2024-08-02,SUP105
PROD1032,STORE127,240,2023-10-11,SUP115
PROD1009,STORE195,478,2024-12-24,SUP189
PROD1299,STORE164,352,2023-09-17,SUP191
PROD1376,STORE127,296,2025-04-26,SUP129
PROD1478,STORE176,489,2024-10-06,SUP231
PROD1129,STORE157,431,2023-02-03,SUP170
PROD1036,STORE188,13,2025-05-22,SUP162
PROD1457,STORE112,449,2023-12-20,SUP294
PROD1195,STORE118,389,2024-01-25,SUP109
PROD1424,STORE190,158,2025-03-15,SUP182
PROD1190,STORE109,83,2024-04-20,SUP100
PROD1157,STORE147,312,2023-11-18,SUP205
PROD1252,STORE197,210,2023-06-07,SUP102
PROD1414,STORE172,100,2023-06-28,SUP147
PROD1242,STORE169,189,2025-01-26,SUP184
PROD1323,STORE156,218,2024-05-27,SUP249
PROD1229,STORE178,13,2025-07-28,SUP226
PROD1349,STORE126,376,2024-05-29,SUP109
PROD1009,STORE162,1,2023-05-26,SUP244
PROD1434,STORE118,379,2024-03-09,SUP180
PROD1174,STORE142,401,2025-01-03,SUP192
PROD1020,STORE138,65,2023-07-21,SUP278
PROD1068,STORE132,403,2023-09-08,SUP117
PROD1410,STORE153,408,2023-04-01,SUP290
PROD1362,STORE198,351,2024-07-07,SUP242
PROD1272,STORE174,255,2024-08-21,SUP164
PROD1024,STORE145,392,2024-08-10,SUP171
PROD1288,STORE194,79,2023-05-21,SUP218
PROD1243,STORE152,266,2024-04-29,SUP220
PROD1406,STORE130,107,2024-06-02,SUP125
PROD1387,STORE185,218,2024-11-30,SUP114
PROD1410,STORE163,169,2025-04-09,SUP161
PROD1002,STORE100,485,2023-10-04,SUP202
PROD1241,STORE132,496,2023-04-04,SUP184
PROD1076,STORE137,94,2023-07-06,SUP298
PROD1358,STORE148,137,2025-07-02,SUP255
PROD1466,STORE140,146,2024-09-09,SUP131
PROD1479,STORE111,344,2023-01-26,SUP160
PROD1426,STORE103,273,2023-06-05,SUP262
PROD1084,STORE187,390,2023-11-15,SUP232
PROD1147,STORE185,374,2024-05-23,SUP153
PROD1087,STORE177,273,2023-09-05,SUP288
PROD1412,STORE140,486,2023-07-09,SUP202
PROD1279,STORE108,278,2025-07-19,SUP259
PROD1346,STORE126,135,2025-05-23,SUP127
PROD1462,STORE114,163,2025-03-11,SUP116
PROD1413,STORE109,170,2024-11-28,SUP294
PROD1086,STORE186,266,2025-06-30,SUP145
